URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
secure.pay-pal-comfort.de/index.php?cmd=secure&amp;CONNECTION=HAhadu489DHajdjahhUh73ad5XqhkH4kgWqMwwO6m2fkG04qTb4Yeaufcq&amp;pay-pal=50a222a5775345a3d7b60623adasde0b7e69bf0224adecfb0124e9b61f737b353575a38b40b7ec79a0179e3b8dasdadf35,de,secure.pay-pal-comfort.de,de,index.php?cmd=secure&amp;CONNECTION=HAhadu489DHajdjahhUh73ad5XqhkH4kgWqMwwO6m2fkG04qTb4Yeaufcq&amp;pay-pal=50a222a5775345a3d7b60623adasde0b7e69bf0224adecfb0124e9b61f737b353575a38b40b7ec79a0179e3b8dasdadf35,231,205,0,3.8936606896881845,,,,,,bad
sz7i.com/paypal.com.au.q/webscr.html?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,com,sz7i.com,com,paypal.com.au.q/webscr.html?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,158,149,0,3.0,199.0,2023,2023,2025,US,bad
paypal-online.de/index.html?paypal-scure=connection&amp;sessionnr=uadhjahu4hbaBa6dtGGdazgh46D&amp;A6asgdad6Gd6AGSdAGdg7agd7ga7sd64g3&amp;secure=8a8sduuh4aDASdhuehDAdh7h3JAHDAShd3hHJjadsjha-paypal-deJahsdajsdhj3hjasbBJABdj,de,paypal-online.de,de,index.html?paypal-scure=connection&amp;sessionnr=uadhjahu4hbaBa6dtGGdazgh46D&amp;A6asgdad6Gd6AGSdAGdg7agd7ga7sd64g3&amp;secure=8a8sduuh4aDASdhuehDAdh7h3JAHDAShd3hHJjadsjha-paypal-deJahsdajsdhj3hjasbBJABdj,221,204,0,3.375,,,2020,,,bad
secure.pay-pal-comfort.de/index.php?paypal=safe&amp;connection=83ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhsuad4345uazTZasdhgHk3ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhajs,de,secure.pay-pal-comfort.de,de,index.php?paypal=safe&amp;connection=83ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhsuad4345uazTZasdhgHk3ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhajs,203,177,0,3.8936606896881845,,,,,,bad
artofrodnymella.com/soc/userinfo/,com,artofrodnymella.com,com,soc/userinfo/,33,13,0,3.5766176449086653,,,,,,bad
paypal.com.us.cgi.bin.webscr.cmd.login.submit.bx3digitallp.com/Review/56a56d0c72ca057b293ee8964b9d13be/,com,paypal.com.us.cgi.bin.webscr.cmd.login.submit.bx3digitallp.com,com,Review/56a56d0c72ca057b293ee8964b9d13be/,103,40,0,4.081403827508574,6305.0,2006,2023,2024,US,bad
www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/64208031cb708813b3d774f3c7f098a3/,com,www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,com,64208031cb708813b3d774f3c7f098a3/,153,33,0,4.783995944859037,,,,,,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/ec3c38df1b6f9e413ed3d6dcb693d36d/,mx,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx,mx,54855458214/ec3c38df1b6f9e413ed3d6dcb693d36d/,118,45,0,4.155580300372885,5218.0,2009,2023,2024,MX,bad
bridge-afrik.com/soc/userinfo/,com,bridge-afrik.com,com,soc/userinfo/,30,13,0,3.75,,,,,,bad
www.vis-ph.com/wp-admin/maint/index.html?section=signinpage&amp;=&amp;cookiecheck=yes&amp;=nba/signin,com,www.vis-ph.com,com,wp-admin/maint/index.html?section=signinpage&amp;=&amp;cookiecheck=yes&amp;=nba/signin,101,86,0,3.3248629576173574,,,,,,bad
www.koumuzik.org/ulk/templates/ja_larix/ja_menus/ja_moomenu/img/security/c0773f49e8c56ca3846febc55a576a83/,org,www.koumuzik.org,org,ulk/templates/ja_larix/ja_menus/ja_moomenu/img/security/c0773f49e8c56ca3846febc55a576a83/,106,89,0,3.202819531114783,,,,,,bad
tom-burns.com/absa_better_returng/index.php,com,tom-burns.com,com,absa_better_returng/index.php,43,29,0,3.3927474104487847,4923.0,2010,2023,2026,IS,bad
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/secure-code10/security/,com,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com,com,secure-code10/security/,135,23,0,4.520492013901288,,,,,,bad
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/,com,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com,com,,112,0,0,4.520492013901288,,,,,,bad
www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/secure-code203/security/,com,www.emotionalvirtue.com,com,paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/secure-code203/security/,127,103,0,3.675310868912364,4285.0,2011,2023,2024,US,bad
www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/,com,www.emotionalvirtue.com,com,paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/,103,79,0,3.675310868912364,4285.0,2011,2023,2024,US,bad
jennys.com.bd/Information/login.php,bd,jennys.com.bd,bd,Information/login.php,35,21,0,3.3927474104487847,19559.0,1970,2001,,,bad
www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/dir.php,ar,www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar,ar,paypai-login/service/dir.php,159,28,0,4.631795895462667,,,,,,bad
www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/Limit15/,ar,www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar,ar,paypai-login/service/Limit15/,160,29,0,4.631795895462667,,,,,,bad
www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/Restart.php,ar,www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar,ar,paypai-login/service/Restart.php,163,32,0,4.631795895462667,,,,,,bad
www.danatranslation.com/modules/pp/,com,www.danatranslation.com,com,modules/pp/,35,11,0,3.501397825434103,4122.0,2012,2019,2024,US,bad
www.remisereduc.com/test/ssi/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e0ec384b985d8255691b6e0e8c08646a70ec384b985d8255691b6e0e8c08646a7,com,www.remisereduc.com,com,test/ssi/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e0ec384b985d8255691b6e0e8c08646a70ec384b985d8255691b6e0e8c08646a7,192,172,0,3.3263604079526927,,,,,,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/26331542f170e682e1bbdc535bedbb6b/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a16e133dc34bbf944d0054e13621ea39f76e133dc34bbf944d0054e13621ea39f7,cl,paypal.com.cgi-bin.login1589114111g859f.sonreir.cl,cl,paypal/2/26331542f170e682e1bbdc535bedbb6b/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a16e133dc34bbf944d0054e13621ea39f76e133dc34bbf944d0054e13621ea39f7,237,186,0,4.225979129983102,,,,,,bad
www.danatranslation.com/modules/pp/secure-code4/security/login.php,com,www.danatranslation.com,com,modules/pp/secure-code4/security/login.php,66,42,0,3.501397825434103,4122.0,2012,2019,2024,US,bad
eu.battle.net.login.zh-gvk.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,in,eu.battle.net.login.zh-gvk.in,in,login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,112,82,0,3.7588670992335307,,,,,,bad
eu.battle.net.login.zh-gvk.in/login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam/,in,eu.battle.net.login.zh-gvk.in,in,login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam/,100,70,0,3.7588670992335307,,,,,,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/26331542f170e682e1bbdc535bedbb6b/,cl,paypal.com.cgi-bin.login1589114111g859f.sonreir.cl,cl,paypal/2/26331542f170e682e1bbdc535bedbb6b/,93,42,0,4.225979129983102,,,,,,bad
www.vis-ph.com/wp-admin/maint/index.html?section=signinpage&amp;amp;=&amp;amp;cookiecheck=yes&amp;amp;=nba/signin,com,www.vis-ph.com,com,wp-admin/maint/index.html?section=signinpage&amp;amp;=&amp;amp;cookiecheck=yes&amp;amp;=nba/signin,113,98,0,3.3248629576173574,,,,,,bad
hjftgggtjtttttuyrjtjt6ju6u6u6yu6.4ove.com/,com,hjftgggtjtttttuyrjtjt6ju6u6u6yu6.4ove.com,com,,42,0,0,3.549914591485042,4591.0,2010,2022,2023,US,bad
cloud-tech.in/img/es/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,in,cloud-tech.in,in,img/es/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,123,109,0,3.5465935642949384,14.0,2023,2023,2024,IN,bad
paypal.com.tn.cgi.bin.webscr.cmd.login-submit.dispatch.455637489933857729095340593759035457667878187.espinakeitor.cl/paypal.html,cl,paypal.com.tn.cgi.bin.webscr.cmd.login-submit.dispatch.455637489933857729095340593759035457667878187.espinakeitor.cl,cl,paypal.html,128,11,0,4.693080906662267,,,,,,bad
informationconcernant.x11s.org/verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv=,org,informationconcernant.x11s.org,org,verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv=,117,86,0,3.694739663055176,499.0,2022,2023,2024,RO,bad
